Date,Rainfall_mm,Runoff_Volume_m3,Peak_Flow_m3s,Duration_h,Waterlogging_Depth_cm,Soil_Moisture_pct,Infiltration_Rate_mm_h,Impervious_Surface_pct,Drainage_Density_km_km2,Observed_Runoff_m3s,Predicted_Runoff_m3s,Forecast_Error_pct
2023-03-09 15:00:00,5.73,302.62,0.18,2,2.52,30.78,31.83,40.97,1.154,1.65,1.644,-0.36
2023-03-09 16:00:00,3.81,92.33,1.043,6,14.58,41.04,15.34,46.88,0.922,1.278,1.162,-9.08
2023-03-09 17:00:00,16.15,418.92,1.134,7,9.26,33.47,5.75,15.96,1.035,1.923,1.947,1.25
2023-03-09 18:00:00,15.36,501.69,0.42,5,14.72,44.37,38.05,68.46,0.489,0.579,0.569,-1.73
2023-03-09 19:00:00,21.91,184.56,1.545,4,5.07,12.21,10.94,36.73,0.71,0.235,0.248,5.53
2023-03-09 20:00:00,5.01,281.72,1.971,6,10.55,41.61,5.33,8.75,0.777,1.036,1.016,-1.93
2023-03-09 21:00:00,6.94,511.36,1.897,7,3.34,38.49,13.3,65.92,0.454,0.262,0.272,3.82
2023-03-09 22:00:00,16.56,532.42,0.475,5,3.92,21.0,13.23,43.11,0.727,0.597,0.549,-8.04
2023-03-09 23:00:00,5.67,183.75,1.763,5,7.68,44.07,19.77,50.45,0.36,0.339,0.314,-7.37
2023-03-10 00:00:00,13.19,352.81,1.439,2,4.79,20.08,37.21,39.14,0.258,0.526,0.488,-7.22
2023-03-10 01:00:00,7.16,155.87,0.962,7,2.51,41.13,35.77,59.26,0.511,0.302,0.275,-8.94
2023-03-10 02:00:00,10.61,106.03,1.127,4,3.94,40.83,20.99,7.15,0.913,1.912,1.928,0.84
2023-03-10 03:00:00,2.9,551.12,1.714,6,0.54,36.52,19.38,22.44,1.108,0.629,0.666,5.88
2023-03-10 04:00:00,8.9,501.28,1.012,3,10.57,29.72,24.43,35.53,0.603,0.943,0.964,2.23
2023-03-10 05:00:00,18.79,468.02,0.809,1,7.38,14.2,13.52,9.98,0.807,1.807,1.834,1.49
2023-03-10 06:00:00,14.43,76.82,1.037,4,1.41,28.62,6.83,50.88,0.213,1.387,1.437,3.6
2023-03-10 07:00:00,3.59,514.05,1.2,3,2.58,22.49,37.87,30.59,1.095,1.274,1.233,-3.22
2023-03-10 08:00:00,25.47,290.92,0.459,4,1.54,37.73,11.53,22.72,0.725,1.441,1.401,-2.78
2023-03-10 09:00:00,18.02,238.32,1.812,7,9.19,36.53,11.94,5.22,0.958,1.675,1.613,-3.7
2023-03-10 10:00:00,3.04,350.56,1.381,3,1.41,41.87,21.54,51.79,0.974,1.768,1.843,4.24
2023-03-10 11:00:00,5.36,100.24,1.303,7,11.31,10.52,22.21,59.2,0.382,1.321,1.232,-6.74
2023-03-10 12:00:00,3.2,466.16,0.289,3,0.31,38.32,5.65,30.68,0.682,1.791,1.617,-9.72
2023-03-10 13:00:00,10.82,370.34,1.248,4,3.74,42.85,10.18,41.67,1.157,1.117,1.138,1.88
2023-03-10 14:00:00,5.17,152.62,0.33,2,13.36,37.63,18.24,19.8,0.199,0.627,0.682,8.77
2023-03-10 15:00:00,1.08,153.53,0.25,4,10.78,14.56,28.93,45.44,0.851,1.772,1.811,2.2
2023-03-10 16:00:00,7.9,151.34,1.102,7,1.09,12.84,12.99,5.79,1.158,1.129,1.193,5.67
2023-03-10 17:00:00,15.71,81.35,0.865,4,12.32,10.73,19.81,36.76,0.431,1.822,1.885,3.46
2023-03-10 18:00:00,9.03,373.29,1.219,3,7.4,32.01,24.51,46.87,1.048,0.176,0.176,0.0
2023-03-10 19:00:00,12.36,512.19,0.27,1,12.7,32.04,36.1,64.68,1.127,0.855,0.892,4.33
2023-03-10 20:00:00,9.69,59.62,0.919,3,9.01,44.54,16.41,29.79,0.922,1.901,2.024,6.47
2023-03-10 21:00:00,14.01,76.95,0.432,5,10.23,23.93,9.67,54.74,0.354,0.574,0.542,-5.57
2023-03-10 22:00:00,10.34,365.02,1.975,4,14.9,21.62,22.12,43.85,0.467,1.889,1.827,-3.28
2023-03-10 23:00:00,7.57,500.72,1.166,6,3.49,31.85,31.14,65.26,0.139,1.912,1.806,-5.54
2023-03-11 00:00:00,8.95,229.71,1.406,4,9.36,38.9,8.85,30.89,1.015,1.776,1.759,-0.96
2023-03-11 01:00:00,22.45,242.29,0.718,2,6.9,42.79,19.86,25.74,1.035,1.171,1.261,7.69
2023-03-11 02:00:00,12.86,377.99,0.28,7,0.59,38.11,5.62,62.66,0.796,1.329,1.288,-3.09
2023-03-11 03:00:00,3.58,200.82,1.954,6,0.22,24.93,6.17,8.2,0.488,1.752,1.708,-2.51
2023-03-11 04:00:00,8.84,64.63,0.644,3,1.79,32.22,21.9,13.87,0.184,1.574,1.687,7.18
2023-03-11 05:00:00,10.68,454.38,0.905,2,9.74,39.97,15.44,10.36,0.928,1.297,1.301,0.31
2023-03-11 06:00:00,7.37,394.11,1.335,4,8.51,27.17,34.58,59.8,0.899,1.966,1.98,0.71
2023-03-11 07:00:00,1.09,369.42,0.147,3,8.3,17.58,26.08,5.69,1.104,1.403,1.504,7.2
2023-03-11 08:00:00,3.92,457.93,1.639,3,0.48,15.94,20.89,61.01,0.904,1.953,1.949,-0.2
2023-03-11 09:00:00,5.94,421.38,1.119,5,7.04,10.01,19.28,34.33,1.012,0.209,0.217,3.83
2023-03-11 10:00:00,27.42,163.24,0.629,5,13.87,35.14,22.4,5.26,0.921,0.364,0.334,-8.24
2023-03-11 11:00:00,11.88,243.86,0.217,1,5.96,13.89,6.42,31.11,0.794,0.958,0.896,-6.47
2023-03-11 12:00:00,1.8,119.36,0.409,5,9.37,18.53,36.25,17.14,0.57,0.831,0.815,-1.93
2023-03-11 13:00:00,7.74,121.42,1.801,7,11.7,20.43,39.94,45.59,1.092,1.587,1.585,-0.13
2023-03-11 14:00:00,20.16,421.91,1.403,6,11.76,29.61,11.35,49.16,0.816,0.405,0.443,9.38
2023-03-11 15:00:00,5.11,522.23,0.575,3,7.79,23.93,9.21,36.69,0.538,1.955,2.139,9.41
2023-03-11 16:00:00,16.99,579.5,0.225,5,12.87,33.61,10.03,7.63,0.192,0.699,0.748,7.01
2023-03-11 17:00:00,1.87,395.59,1.412,1,5.87,11.95,28.14,47.65,0.42,0.915,0.881,-3.72
2023-03-11 18:00:00,0.16,151.26,1.188,4,13.33,14.34,28.15,59.73,0.698,0.622,0.68,9.32
2023-03-11 19:00:00,18.73,108.11,0.869,6,3.6,27.47,34.68,51.82,0.403,1.201,1.246,3.75
2023-03-11 20:00:00,5.69,497.07,0.791,5,4.2,21.79,31.31,58.95,0.343,0.211,0.206,-2.37
2023-03-11 21:00:00,6.07,368.32,0.512,3,0.8,20.35,20.74,18.03,0.68,0.384,0.399,3.91
2023-03-11 22:00:00,9.62,390.06,1.372,4,11.93,12.35,26.45,62.78,0.287,1.517,1.37,-9.69
2023-03-11 23:00:00,11.58,479.8,1.944,7,6.26,41.35,29.09,25.94,0.98,0.454,0.422,-7.05
2023-03-12 00:00:00,0.38,436.8,0.434,3,3.44,34.21,22.95,5.87,0.633,0.547,0.583,6.58
2023-03-12 01:00:00,4.77,508.95,1.235,4,3.48,14.26,21.65,59.82,0.731,1.607,1.654,2.92
2023-03-12 02:00:00,8.72,80.92,0.906,7,13.52,12.28,27.58,66.22,0.262,0.277,0.269,-2.89
2023-03-12 03:00:00,11.56,461.14,0.949,7,12.51,44.12,24.51,47.61,0.457,0.931,0.931,0.0
2023-03-12 04:00:00,3.54,517.97,0.583,6,8.3,33.84,27.54,20.04,0.551,0.144,0.156,8.33
2023-03-12 05:00:00,7.07,207.37,1.668,3,9.24,24.61,26.45,21.36,0.989,0.759,0.779,2.64
2023-03-12 06:00:00,5.09,402.25,1.022,5,7.11,34.56,30.17,35.33,0.947,1.428,1.399,-2.03
2023-03-12 07:00:00,9.87,222.79,1.132,5,5.87,36.47,27.5,63.36,0.345,0.271,0.25,-7.75
2023-03-12 08:00:00,18.28,576.88,0.679,1,13.73,37.3,23.19,14.72,0.778,1.788,1.714,-4.14
2023-03-12 09:00:00,6.35,68.38,0.445,4,1.88,26.73,28.86,58.69,0.368,1.828,2.003,9.57
2023-03-12 10:00:00,2.24,368.89,0.263,1,6.28,25.05,20.73,23.93,1.187,0.299,0.295,-1.34
2023-03-12 11:00:00,4.54,141.58,1.457,2,5.17,10.39,13.46,57.56,1.147,1.982,1.971,-0.55
2023-03-12 12:00:00,25.3,441.72,0.473,5,7.47,42.43,5.05,64.82,0.72,0.665,0.665,0.0
2023-03-12 13:00:00,3.94,146.74,1.411,4,6.86,31.12,24.6,32.79,0.869,0.26,0.28,7.69
2023-03-12 14:00:00,2.73,179.46,0.842,6,7.78,17.11,25.67,28.73,0.982,0.11,0.112,1.82
2023-03-12 15:00:00,6.03,321.9,0.89,1,2.1,42.19,39.02,57.14,0.893,0.876,0.91,3.88
2023-03-12 16:00:00,7.74,553.16,0.991,6,7.7,42.02,17.65,39.42,0.87,1.297,1.268,-2.24
2023-03-12 17:00:00,5.36,166.44,0.799,6,3.64,44.62,18.79,49.49,1.154,0.731,0.662,-9.44
2023-03-12 18:00:00,1.88,129.33,0.291,6,2.76,40.59,12.06,45.48,0.756,1.69,1.836,8.64
2023-03-12 19:00:00,10.59,467.44,0.688,1,0.97,44.92,7.47,14.94,0.8,1.462,1.593,8.96
2023-03-12 20:00:00,9.87,325.34,1.361,2,11.44,18.56,32.05,59.91,1.034,0.765,0.834,9.02
2023-03-12 21:00:00,13.65,551.48,1.365,7,6.41,39.48,13.74,17.73,0.837,1.495,1.628,8.9
2023-03-12 22:00:00,9.71,130.64,0.644,7,9.4,38.81,26.31,65.6,0.906,1.887,2.006,6.31
2023-03-12 23:00:00,23.93,405.26,0.974,1,10.91,18.08,29.07,21.29,0.358,0.277,0.287,3.61
2023-03-13 00:00:00,14.41,178.08,0.468,7,10.19,13.45,21.49,52.7,0.508,0.682,0.729,6.89
2023-03-13 01:00:00,12.44,136.22,0.5,3,7.06,44.28,35.67,23.5,0.262,0.98,1.0,2.04
2023-03-13 02:00:00,18.73,425.89,0.144,7,5.82,20.36,20.53,25.66,0.656,1.046,0.97,-7.27
2023-03-13 03:00:00,9.27,376.53,1.804,5,5.64,40.48,14.97,25.15,0.601,1.13,1.105,-2.21
2023-03-13 04:00:00,7.19,465.16,0.5,1,9.6,10.14,36.36,53.61,1.197,0.671,0.734,9.39
2023-03-13 05:00:00,10.5,220.2,0.532,7,7.42,10.74,35.15,41.19,0.772,1.368,1.327,-3.0
2023-03-13 06:00:00,1.02,296.38,0.631,1,12.74,26.31,10.74,62.39,0.965,1.326,1.424,7.39
2023-03-13 07:00:00,9.29,273.01,0.342,2,13.12,18.36,5.91,24.98,0.467,1.198,1.101,-8.1
2023-03-13 08:00:00,7.74,591.25,1.315,3,2.56,34.14,8.15,49.98,1.015,0.316,0.306,-3.16
2023-03-13 09:00:00,11.35,210.74,0.243,1,2.04,29.79,15.03,53.94,0.777,1.006,0.976,-2.98
2023-03-13 10:00:00,17.03,212.15,0.355,5,9.46,12.71,39.03,14.85,0.867,0.777,0.707,-9.01
2023-03-13 11:00:00,12.7,245.0,1.325,7,4.52,15.69,24.55,31.04,0.424,1.033,0.954,-7.65
2023-03-13 12:00:00,4.55,360.53,0.745,5,0.28,23.58,18.06,36.38,0.704,1.852,1.738,-6.16
2023-03-13 13:00:00,15.17,188.78,1.445,7,13.33,16.5,36.11,28.12,0.797,1.013,1.081,6.71
2023-03-13 14:00:00,24.16,553.41,1.159,1,3.4,37.73,20.86,25.94,0.748,0.127,0.116,-8.66
2023-03-13 15:00:00,17.33,196.13,0.586,6,13.94,24.56,16.03,49.62,1.107,0.934,0.896,-4.07
2023-03-13 16:00:00,2.46,542.7,1.337,7,10.76,13.27,37.94,19.03,1.088,1.659,1.496,-9.83
2023-03-13 17:00:00,12.6,106.91,0.321,6,11.44,26.95,34.73,51.11,1.168,1.582,1.644,3.92
2023-03-13 18:00:00,2.86,411.11,1.119,3,3.02,13.18,34.53,65.78,0.834,1.075,1.101,2.42
2023-03-13 19:00:00,6.64,548.84,0.931,5,3.51,14.51,22.93,41.74,1.169,0.575,0.592,2.96
2023-03-13 20:00:00,11.1,142.81,0.609,6,7.82,18.39,32.63,44.74,1.016,0.984,0.959,-2.54
2023-03-13 21:00:00,10.06,582.58,1.248,5,2.58,40.08,11.28,9.48,0.398,1.171,1.103,-5.81
2023-03-13 22:00:00,17.1,299.09,1.756,7,4.58,42.36,25.06,61.19,0.57,2.0,2.088,4.4
2023-03-13 23:00:00,24.24,570.14,1.998,7,4.82,38.92,39.43,23.55,0.362,1.324,1.406,6.19
2023-03-14 00:00:00,11.92,422.25,1.255,3,2.39,21.69,15.18,44.98,0.105,1.419,1.316,-7.26
2023-03-14 01:00:00,6.23,215.87,0.869,7,3.08,19.54,32.8,68.64,0.307,1.034,1.031,-0.29
2023-03-14 02:00:00,1.09,153.57,0.528,3,11.83,29.22,22.17,43.71,0.104,0.774,0.735,-5.04
2023-03-14 03:00:00,20.07,217.05,0.588,6,2.51,35.26,6.39,52.11,0.892,1.645,1.536,-6.63
2023-03-14 04:00:00,7.77,101.16,1.011,7,0.43,44.77,31.71,33.95,0.568,1.04,1.089,4.71
2023-03-14 05:00:00,8.09,129.13,0.798,1,9.44,14.6,10.9,8.92,0.444,1.99,2.005,0.75
2023-03-14 06:00:00,8.6,107.56,1.836,4,14.64,11.73,27.1,56.84,0.938,0.969,0.914,-5.68
2023-03-14 07:00:00,11.53,282.62,0.8,2,4.97,34.3,8.0,7.27,1.016,0.229,0.22,-3.93
2023-03-14 08:00:00,11.78,487.57,0.81,4,1.78,39.13,38.14,50.54,1.173,1.397,1.527,9.31
2023-03-14 09:00:00,6.72,127.76,0.829,4,8.56,39.62,15.21,6.49,0.806,0.189,0.202,6.88
2023-03-14 10:00:00,7.71,121.68,1.69,5,13.6,33.75,12.93,61.05,0.608,0.576,0.62,7.64
2023-03-14 11:00:00,5.02,403.89,1.336,3,11.76,43.39,9.52,15.25,0.436,0.772,0.766,-0.78
2023-03-14 12:00:00,4.55,158.45,1.267,5,9.34,27.89,38.11,38.43,0.345,1.505,1.542,2.46
2023-03-14 13:00:00,4.53,103.69,0.735,6,4.73,41.98,29.92,43.81,0.334,1.039,1.013,-2.5
